x,y,z,yaw,velocity,change_flag,look_ahead
-0.4474,-128.1917,4.681,-0.2163,4.662197838653358,0,0.5
0.0211,-128.3762,4.6571,-0.2551,4.767570066053121,0,0.4
0.5393,-128.5348,4.8449,-0.2908,4.548129988120383,0,0.5
1.0669,-128.7578,4.7129,-0.3263,4.328619602549439,0,0.5
1.5931,-128.9259,4.9017,-0.3611,4.168403965340051,0,0.6
2.0812,-129.1565,4.9319,-0.3965,3.8339758860074253,0,0.6
2.5675,-129.4029,4.8325,-0.4255,3.7148479480233867,0,0.7
3.0226,-129.6804,4.9144,-0.4583,3.7394475911938843,0,0.7
3.5084,-129.9649,4.8494,-0.5199,3.751873696257802,0,0.6
3.93,-130.236,5.0154,-0.5839,3.65947961721741,0,0.7
4.3888,-130.639,4.8565,-0.6549,3.71072215966136,0,0.7
4.7877,-131.0025,4.9241,-0.7145,3.858348832320775,0,0.6
5.1726,-131.3868,4.9057,-0.7712,4.04975301321619,0,0.6
5.5467,-131.7705,4.9502,-0.8346,4.04532357902858,0,0.6
5.8745,-132.1515,4.9804,-0.884,4.007428200628013,0,0.6
6.1569,-132.5835,5.0976,-0.9242,4.231431280638601,0,0.6
6.4348,-133.0038,5.0923,-0.9649,4.220762036598781,0,0.6
6.7257,-133.4804,5.0616,-1.0089,4.0122449754887715,0,0.6
6.9935,-133.9592,5.1856,-1.0407,4.1144541532772845,0,0.6
7.2357,-134.4811,5.0938,-1.0786,4.164161918217154,0,0.6
7.4842,-135.0145,5.1877,-1.1355,4.297488295847311,0,0.5
7.6361,-135.502,5.1337,-1.1849,4.429329663123756,0,0.5
7.8023,-136.0162,5.1459,-1.2372,4.821946722102585,0,0.4
7.9421,-136.5384,5.2345,-1.2972,4.912196018812945,0,0.4
8.0396,-137.0665,5.2782,-1.3425,4.962201615971746,0,0.4
8.1468,-137.5868,5.3052,-1.3681,4.715736915615134,0,0.5
8.1738,-138.1229,5.3155,-1.3894,4.660825799342624,0,0.5
8.2754,-138.6405,5.3136,-1.4118,4.372353565339452,0,0.5
8.3295,-139.2191,5.2752,-1.4379,3.9545297540850375,0,0.6
8.3802,-139.7501,5.3882,-1.4789,3.627023228261612,0,0.7
8.3584,-140.2595,5.3955,-1.5148,3.297734059310721,0,0.7
8.3703,-140.7789,5.501,-1.5735,3.2410250573101242,0,0.8
8.3318,-141.2986,5.5444,-1.6277,3.208358574382356,0,0.8
8.2785,-141.826,5.5003,-1.6812,3.245091916901192,0,0.8
8.154,-142.3924,5.4361,-1.7353,3.25009971724998,0,0.7
7.9762,-142.8798,5.486000000000001,-1.794,3.4636052791295127,0,0.7
7.8536,-143.3694,5.4553,-1.8411,3.424503602500718,0,0.7
7.6728,-143.8567,5.4433,-1.8938,3.1493222189548655,0,0.8
7.4823,-144.394,5.689,-1.9531,3.2009348933661768,0,0.8
7.2217,-144.8249,5.5958,-2.0063,3.4590032962214092,0,0.7
6.9672,-145.3043,5.6984,-2.0578,3.6255144526183667,0,0.7
6.7375,-145.786,5.6935,-2.1001,3.6135360020058904,0,0.7
6.3765,-146.1836,5.7304,-2.1411,3.6542553599049246,0,0.7
6.0844,-146.6329,5.7051,-2.1923,3.9611939367710516,0,0.6
5.7727,-147.0319,5.7207,-2.2442,4.148228766876897,0,0.6
5.4422,-147.4668,5.7629,-2.2983,4.24273001896842,0,0.6
5.0835,-147.8278,5.7845,-2.3475,4.453723731781363,0,0.5
4.6403,-148.1693,5.8489,-2.3926,5.0576632339121765,0,0.4
4.2819,-148.555,5.7879,-2.3931,5.356281054653372,0,0.3
3.8124,-148.8777,5.8678,-2.3928,5.596433758899435,0,0.3
3.4082,-149.2201,5.8804,-2.3881,5.949015487575993,0,0.2
3.0172,-149.5696,5.891,-2.3855,6.0259098340726185,0,0.2
2.5992,-149.9128,5.9341,-2.3754,5.725806863423441,0,0.3
2.2123,-150.2593,5.9313,-2.3631,5.233730648685626,0,0.4
1.8254,-150.6114,5.9586,-2.3753,5.023951409566622,0,0.4
1.4213,-150.961,5.9645,-2.4188,4.618475256151033,0,0.5
0.9825,-151.2878,5.9446,-2.4873,4.684642967596642,0,0.5
0.5586,-151.5644,5.9686,-2.5527,4.404901672002133,0,0.5
0.0954,-151.7931,5.9443,-2.6096,4.1813622246085025,0,0.6
-0.371,-152.069,5.9959,-2.5897,3.7935702372555546,0,0.6
-0.8013,-152.3411,6.0761,-2.519,3.5026947042265255,0,0.7
-1.2551,-152.6234,6.0206,-2.3852,2.9458254946674973,0,0.8
-1.5819,-153.0315,6.0414,-2.2172,2.829227819104525,0,0.8
-1.8977,-153.5093,6.0926,-1.9657,2.728331120490143,0,0.9
-2.0708,-154.0001,6.1423,-1.7011,2.607593673977534,0,0.9
-2.0944,-154.57299999999998,6.1715,-1.4189,2.9416406780453936,0,0.8
-1.9495,-155.1017,6.1449,-1.1132,3.2288368008026183,0,0.8
-1.6802,-155.5874,6.1034,-0.8347,3.4902335167223777,0,0.7
-1.2623,-155.9061,6.1454,-0.6406,3.8634960123971256,0,0.6
-0.8284,-156.2369,6.1257,-0.5758,4.052501078068731,0,0.6
-0.3868,-156.5465,6.1812,-0.5521,3.815841745544684,0,0.6
0.0333,-156.8279,6.1448,-0.5375,3.6036797121044017,0,0.7
0.4925,-157.1276,6.1163,-0.5082,3.288493974415179,0,0.7
0.9544,-157.4343,6.1342,-0.4973,3.0146558696171812,0,0.8
1.4144,-157.6968,6.1542,-0.4951,2.747889882311118,0,0.9
1.8217,-158.0144,6.2003,-0.4886,2.745151554239846,0,0.9
2.2272,-158.3088,6.2146,-0.4803,2.6600529593147826,0,0.9
2.6801,-158.5296,6.1713,-0.4783,2.7509144501276097,0,0.8
3.1207,-158.7766,6.2083,-0.4777,2.7823317574059594,0,0.8
3.5299,-159.1158,6.1701,-0.4743,2.818355778507792,0,0.8
4.0613,-159.361,6.207000000000001,-0.4672,2.673537180753004,0,0.9
4.4985,-159.6095,6.3262,-0.4554,2.819245209194311,0,0.8
4.9533,-159.9048,6.2631,-0.4383,2.8387531609915513,0,0.8
5.4304,-160.1205,6.2895,-0.43200000000000005,2.9865678632895634,0,0.8
5.9073,-160.3075,6.261,-0.4278,3.0496888827429736,0,0.8
6.3432,-160.6016,6.2685,-0.4233,3.209809041637795,0,0.8
6.827999999999999,-160.8358,6.2569,-0.419,3.330388626865683,0,0.7
7.3134,-161.0804,6.2853,-0.4131,3.5962397594898103,0,0.7
7.7915,-161.3304,6.2888,-0.4503,3.68286244305861,0,0.7
8.2579,-161.6598,6.3238,-0.5006,3.8988513922722516,0,0.6
8.6886,-161.925,6.3528,-0.5289,4.104645683363995,0,0.6
9.1288,-162.2191,6.3501,-0.5457,3.987775639204253,0,0.6
9.5901,-162.4559,6.3274,-0.5609,3.623386637059024,0,0.7
10.0131,-162.7951,6.3391,-0.5739,3.3989334406426375,0,0.7
10.4561,-163.1137,6.4102,-0.5931,3.139383484858948,0,0.8
10.8971,-163.4194,6.3558,-0.6399,2.6610769405579298,0,0.9
11.2698,-163.7944,6.4322,-0.7121,2.7007243284936235,0,0.9
11.6555,-164.1948,6.4557,-0.818,3.2475428296693334,0,0.8
12.0154,-164.6353,6.4268,-0.9122,3.3744646662989872,0,0.7
12.3004,-165.0685,6.3944,-1.0045,3.652929843163365,0,0.7
12.4982,-165.5452,6.4164,-1.0553,4.357900133308885,0,0.5
12.7447,-166.0377,6.4309,-1.103,4.587582812418843,0,0.5
12.9656,-166.5422,6.4278,-1.1546,4.586562502604199,0,0.5
13.1152,-167.03099999999998,6.5086,-1.2267,4.905526409294673,0,0.4
13.243,-167.5676,6.4851,-1.2687,5.044563169560817,0,0.4
